timestamp,region,period,artist,songId,title,rank,plays,likes
2026-03-25T02:54:29.484Z,Global,Now,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Global,All Time,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Japanese,Monthly,-,-,-,0,0,0
2026-03-25T02:54:29.484Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Global,Now,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Global,All Time,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Japanese,Monthly,-,-,-,0,0,0
2026-03-25T03:22:59.299Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Global,Now,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Global,All Time,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Japanese,Monthly,-,-,-,0,0,0
2026-03-25T03:36:11.836Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Global,Now,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Global,All Time,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Japanese,Monthly,-,-,-,0,0,0
2026-03-25T03:41:00.513Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Global,Now,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Global,All Time,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T03:53:32.028Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,695
2026-03-25T03:53:32.028Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Global,Now,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Global,All Time,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T04:57:55.624Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,695
2026-03-25T04:57:55.624Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Global,Now,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Global,All Time,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T07:07:47.580Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,695
2026-03-25T07:07:47.580Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Global,Now,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Global,All Time,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T09:58:27.843Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,695
2026-03-25T09:58:27.843Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Global,Now,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Global,All Time,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T13:19:33.750Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,695
2026-03-25T13:19:33.750Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Global,Now,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Global,All Time,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T16:13:57.075Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,696
2026-03-25T16:13:57.075Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Global,Now,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Global,All Time,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T19:01:08.415Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,696
2026-03-25T19:01:08.415Z,Japanese,All Time,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Global,Now,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Global,Weekly,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Global,Monthly,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Global,All Time,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Japanese,Now,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-25T21:43:27.091Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,696
2026-03-25T21:43:27.091Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Global,Now,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Global,All Time,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T02:40:45.186Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T02:40:45.186Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Global,Now,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Global,All Time,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T05:10:13.405Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T05:10:13.405Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Global,Now,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Global,All Time,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T07:16:55.184Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T07:16:55.184Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Global,Now,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Global,All Time,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T10:04:07.428Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T10:04:07.428Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Global,Now,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Global,All Time,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T13:25:40.062Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T13:25:40.062Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Global,Now,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Global,All Time,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T16:14:59.755Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T16:14:59.755Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Global,Now,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Global,All Time,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T19:13:24.526Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,698
2026-03-26T19:13:24.526Z,Japanese,All Time,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Global,Now,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Global,Weekly,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Global,Monthly,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Global,All Time,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Japanese,Now,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-26T21:35:47.639Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,699
2026-03-26T21:35:47.639Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Global,Now,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Global,All Time,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T02:42:46.443Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T02:42:46.443Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Global,Now,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Global,All Time,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T05:10:39.239Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T05:10:39.239Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Global,Now,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Global,All Time,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T07:14:29.341Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T07:14:29.341Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Global,Now,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Global,All Time,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T09:58:13.785Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T09:58:13.785Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Global,Now,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Global,All Time,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T13:15:07.315Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T13:15:07.315Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Global,Now,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Global,All Time,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T15:56:51.994Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T15:56:51.994Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Global,Now,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Global,All Time,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T19:00:53.234Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T19:00:53.234Z,Japanese,All Time,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Global,Now,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Global,Weekly,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Global,Monthly,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Global,All Time,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Japanese,Now,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-27T21:39:46.269Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-27T21:39:46.269Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Global,Now,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Global,All Time,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T02:32:50.553Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T02:32:50.553Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Global,Now,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Global,All Time,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T04:56:43.320Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T04:56:43.320Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Global,Now,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Global,All Time,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T07:03:49.678Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T07:03:49.678Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Global,Now,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Global,All Time,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T09:41:46.192Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T09:41:46.192Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Global,Now,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Global,All Time,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T13:03:02.634Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T13:03:02.634Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Global,Now,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Global,All Time,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T15:35:45.705Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T15:35:45.705Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Global,Now,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Global,All Time,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T18:47:43.349Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T18:47:43.349Z,Japanese,All Time,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Global,Now,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Global,Weekly,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Global,Monthly,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Global,All Time,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Japanese,Now,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-28T21:34:24.537Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-28T21:34:24.537Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Global,Now,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Global,All Time,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T02:46:38.918Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T02:46:38.918Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Global,Now,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Global,All Time,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T05:14:43.155Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T05:14:43.155Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Global,Now,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Global,All Time,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T07:09:55.839Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T07:09:55.839Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Global,Now,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Global,All Time,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T09:41:38.914Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T09:41:38.914Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Global,Now,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Global,All Time,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T13:03:55.987Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T13:03:55.987Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Global,Now,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Global,All Time,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T15:36:49.610Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T15:36:49.610Z,Japanese,All Time,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Global,Now,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Global,Weekly,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Global,Monthly,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Global,All Time,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Japanese,Now,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Japanese,Weekly,-,-,-,0,0,0
2026-03-29T18:50:23.232Z,Japanese,Monthly,coban3137,79cf91bc-167e-481f-9a49-b581919560c4,BINARY,13,5514,700
2026-03-29T18:50:23.232Z,Japanese,All Time,-,-,-,0,0,0
